Date,USD,IDR,JPY,CNY,AUD,GBP,EUR,SGD,VND,,,Source,Download historical exchange rates from the ECB to excel (excelrates.com)
16 Mar 2020,1.00,0.0000666,0.0094744,0.1423974,0.6130832,1.2271444,1.1156979,0.7031360,0.0000431,,,VND,https://www.investing.com/currencies/vnd-usd-historical-data
17 Mar 2020,1.00,0.0000658,0.0093464,0.1424481,0.6005285,1.2091898,1.0981770,0.6998880,0.0000430,,,,
18 Mar 2020,1.00,0.0000647,0.0092834,0.1421383,0.5888588,1.1860989,1.0933742,0.6937699,0.0000430,,,,
19 Mar 2020,1.00,0.0000628,0.0091048,0.1405481,0.5796093,1.1615751,1.0801469,0.6904647,0.0000427,,,,
20 Mar 2020,1.00,0.0000628,0.0090454,0.1410318,0.5874405,1.1761938,1.0706638,0.6900835,0.0000426,,,,
21 Mar 2020,1.00,0.0000628,0.0090454,0.1410318,0.5874405,1.1761938,1.0706638,0.6900835,0.0000426,,,,
22 Mar 2020,1.00,0.0000628,0.0090454,0.1410318,0.5874405,1.1761938,1.0706638,0.6900835,0.0000426,,,,
23 Mar 2020,1.00,0.0000603,0.0090530,0.1411672,0.5801810,1.1598237,1.0782834,0.6848377,0.0000425,,,,
24 Mar 2020,1.00,0.0000613,0.0090366,0.1416471,0.5920313,1.1773016,1.0842459,0.6909895,0.0000424,,,,
25 Mar 2020,1.00,0.0000621,0.0089724,0.1408967,0.6017209,1.1832919,1.0827198,0.6917543,0.0000424,,,,
26 Mar 2020,1.00,0.0000621,0.0091371,0.1413707,0.6046315,1.2020676,1.0980564,0.6968156,0.0000423,,,,
27 Mar 2020,1.00,0.0000620,0.0091966,0.1409225,0.6028454,1.2230920,1.0976948,0.6964273,0.0000423,,,,
28 Mar 2020,1.00,0.0000620,0.0091966,0.1409225,0.6028454,1.2230920,1.0976948,0.6964273,0.0000423,,,,
29 Mar 2020,1.00,0.0000620,0.0091966,0.1409225,0.6028454,1.2230920,1.0976948,0.6964273,0.0000423,,,,
30 Mar 2020,1.00,0.0000610,0.0092459,0.1408530,0.6122949,1.2411568,1.1033874,0.7013606,0.0000423,,,,
31 Mar 2020,1.00,0.0000613,0.0092145,0.1408510,0.6097933,1.2359412,1.0956503,0.7008200,0.0000423,,,,
01 Apr 2020,1.00,0.0000600,0.0093033,0.1408312,0.6057669,1.2362468,1.0936133,0.6970584,0.0000424,,,,
02 Apr 2020,1.00,0.0000600,0.0093166,0.1409284,0.6069066,1.2430081,1.0906315,0.6983240,0.0000424,,,,
03 Apr 2020,1.00,0.0000602,0.0092101,0.1410238,0.5990176,1.2275964,1.0785160,0.6962819,0.0000424,,,,
04 Apr 2020,1.00,0.0000602,0.0092101,0.1410238,0.5990176,1.2275964,1.0785160,0.6962819,0.0000424,,,,
05 Apr 2020,1.00,0.0000602,0.0092101,0.1410238,0.5990176,1.2275964,1.0785160,0.6962819,0.0000424,,,,
06 Apr 2020,1.00,0.0000609,0.0091807,0.1410238,0.6065753,1.2291052,1.0790979,0.6971070,0.0000426,,,,
07 Apr 2020,1.00,0.0000620,0.0091818,0.1417274,0.6192334,1.2356357,1.0884946,0.7021979,0.0000426,,,,
08 Apr 2020,1.00,0.0000616,0.0091847,0.1415168,0.6178179,1.2360939,1.0870747,0.7005745,0.0000424,,,,
09 Apr 2020,1.00,0.0000630,0.0091836,0.1416651,0.6229753,1.2410027,1.0867203,0.7020500,0.0000425,,,,
10 Apr 2020,1.00,0.0000630,0.0091836,0.1416651,0.6229753,1.2410027,1.0867203,0.7020500,0.0000427,,,,
11 Apr 2020,1.00,0.0000630,0.0091836,0.1416651,0.6229753,1.2410027,1.0867203,0.7020500,0.0000427,,,,
12 Apr 2020,1.00,0.0000630,0.0091836,0.1416651,0.6229753,1.2410027,1.0867203,0.7020500,0.0000427,,,,
13 Apr 2020,1.00,0.0000630,0.0091836,0.1416651,0.6229753,1.2410027,1.0867203,0.7020500,0.0000427,,,,
14 Apr 2020,1.00,0.0000636,0.0093175,0.1417033,0.6396725,1.2564393,1.0962508,0.7063145,0.0000426,,,,
15 Apr 2020,1.00,0.0000634,0.0093093,0.1416009,0.6302786,1.2476606,1.0902747,0.7019022,0.0000427,,,,
16 Apr 2020,1.00,0.0000637,0.0092964,0.1414187,0.6305965,1.2492192,1.0888502,0.7006726,0.0000426,,,,
17 Apr 2020,1.00,0.0000642,0.0092932,0.1413667,0.6355259,1.2485953,1.0860122,0.7030371,0.0000427,,,,
18 Apr 2020,1.00,0.0000642,0.0092932,0.1413667,0.6355259,1.2485953,1.0860122,0.7030371,0.0000427,,,,
19 Apr 2020,1.00,0.0000642,0.0092932,0.1413667,0.6355259,1.2485953,1.0860122,0.7030371,0.0000427,,,,
20 Apr 2020,1.00,0.0000644,0.0092733,0.1413707,0.6356471,1.2433172,1.0860122,0.7026913,0.0000426,,,,
21 Apr 2020,1.00,0.0000637,0.0093109,0.1409443,0.6276676,1.2298610,1.0836584,0.6987144,0.0000426,,,,
22 Apr 2020,1.00,0.0000642,0.0092872,0.1411951,0.6318317,1.2359412,1.0867203,0.7007217,0.0000426,,,,
23 Apr 2020,1.00,0.0000642,0.0093063,0.1412549,0.6366994,1.2353305,1.0772380,0.7026419,0.0000426,,,,
24 Apr 2020,1.00,0.0000640,0.0092927,0.1412589,0.6374299,1.2342631,1.0800302,0.7014590,0.0000425,,,,
25 Apr 2020,1.00,0.0000640,0.0092927,0.1412589,0.6374299,1.2342631,1.0800302,0.7014590,0.0000425,,,,
26 Apr 2020,1.00,0.0000640,0.0092927,0.1412589,0.6374299,1.2342631,1.0800302,0.7014590,0.0000425,,,,
27 Apr 2020,1.00,0.0000650,0.0093375,0.1411911,0.6461618,1.2436264,1.0851872,0.7050694,0.0000426,,,,
28 Apr 2020,1.00,0.0000651,0.0093719,0.1413028,0.6499838,1.2490632,1.0876659,0.7059654,0.0000427,,,,
29 Apr 2020,1.00,0.0000653,0.0093854,0.1413128,0.6509569,1.2408487,1.0842459,0.7066139,0.0000427,,,,
30 Apr 2020,1.00,0.0000672,0.0093864,0.1418641,0.6552651,1.2514078,1.0875476,0.7097232,0.0000427,,,,
01 May 2020,1.00,0.0000672,0.0093864,0.1418641,0.6552651,1.2514078,1.0875476,0.7097232,0.0000427,,,,
02 May 2020,1.00,0.0000672,0.0093864,0.1418641,0.6552651,1.2514078,1.0875476,0.7097232,0.0000427,,,,
03 May 2020,1.00,0.0000672,0.0093864,0.1418641,0.6552651,1.2514078,1.0875476,0.7097232,0.0000427,,,,
04 May 2020,1.00,0.0000662,0.0093649,0.1415989,0.6427975,1.2448649,1.0942116,0.7061648,0.0000427,,,,
05 May 2020,1.00,0.0000662,0.0093708,0.1415989,0.6444545,1.2454851,1.0842459,0.7059654,0.0000427,,,,
06 May 2020,1.00,0.0000665,0.0094261,0.1408867,0.6339948,1.2385435,1.0807306,0.7047216,0.0000427,,,,
07 May 2020,1.00,0.0000665,0.0093839,0.1410895,0.6455361,1.2325897,1.0782834,0.7046223,0.0000427,,,,
08 May 2020,1.00,0.0000668,0.0094009,0.1413348,0.6526989,1.2386969,1.0842459,0.7075138,0.0000428,,,,
09 May 2020,1.00,0.0000668,0.0094009,0.1413348,0.6526989,1.2386969,1.0842459,0.7075138,0.0000428,,,,
10 May 2020,1.00,0.0000668,0.0094009,0.1413348,0.6526989,1.2386969,1.0842459,0.7075138,0.0000428,,,,
11 May 2020,1.00,0.0000668,0.0093182,0.1409682,0.6477943,1.2316788,1.0823682,0.7058159,0.0000429,,,,
12 May 2020,1.00,0.0000676,0.0093154,0.1411353,0.6531252,1.2370114,1.0857763,0.7070636,0.0000429,,,,
13 May 2020,1.00,0.0000676,0.0093524,0.1410477,0.6517205,1.2324378,1.0875476,0.7070636,0.0000428,,,,
14 May 2020,1.00,0.0000669,0.0093453,0.1407876,0.6421783,1.2195122,1.0792143,0.7019514,0.0000428,,,,
15 May 2020,1.00,0.0000670,0.0093465,0.1406747,0.6425496,1.2168411,1.0797970,0.7013115,0.0000428,,,,
16 May 2020,1.00,0.0000670,0.0093465,0.1406747,0.6425496,1.2168411,1.0797970,0.7013115,0.0000428,,,,
17 May 2020,1.00,0.0000670,0.0093465,0.1406747,0.6425496,1.2168411,1.0797970,0.7013115,0.0000428,,,,
18 May 2020,1.00,0.0000674,0.0093130,0.1405521,0.6472073,1.2149192,1.0831889,0.7021979,0.0000429,,,,
19 May 2020,1.00,0.0000677,0.0092797,0.1407162,0.6536802,1.2229424,1.0950504,0.7058657,0.0000429,,,,
20 May 2020,1.00,0.0000679,0.0092904,0.1408371,0.6580246,1.2262416,1.0957703,0.7068137,0.0000430,,,,
21 May 2020,1.00,0.0000679,0.0092890,0.1407499,0.6582845,1.2229424,1.0999890,0.7069136,0.0000430,,,,
22 May 2020,1.00,0.0000671,0.0092990,0.1401601,0.6531679,1.2174336,1.0903936,0.7025432,0.0000430,,,,
23 May 2020,1.00,0.0000671,0.0092990,0.1401601,0.6531679,1.2174336,1.0903936,0.7025432,0.0000430,,,,
24 May 2020,1.00,0.0000671,0.0092990,0.1401601,0.6531679,1.2174336,1.0903936,0.7025432,0.0000430,,,,
25 May 2020,1.00,0.0000680,0.0092875,0.1401306,0.6541506,1.2187690,1.0909884,0.7018529,0.0000429,,,,
26 May 2020,1.00,0.0000678,0.0093072,0.1402210,0.6635700,1.2348728,1.0974539,0.7053181,0.0000429,,,,
27 May 2020,1.00,0.0000680,0.0092688,0.1396882,0.6635260,1.2266928,1.0991427,0.7050694,0.0000429,,,,
28 May 2020,1.00,0.0000680,0.0092821,0.1397898,0.6626466,1.2277471,1.1015642,0.7052186,0.0000429,,,,
29 May 2020,1.00,0.0000684,0.0093352,0.1401522,0.6676013,1.2360939,1.1135857,0.7087675,0.0000430,,,,
30 May 2020,1.00,0.0000684,0.0093352,0.1401522,0.6676013,1.2360939,1.1135857,0.7087675,0.0000430,,,,
31 May 2020,1.00,0.0000684,0.0093352,0.1401522,0.6676013,1.2360939,1.1135857,0.7087675,0.0000430,,,,
01 Jun 2020,1.00,0.0000684,0.0092827,0.1401286,0.6741725,1.2396182,1.1116052,0.7094211,0.0000430,,,,
02 Jun 2020,1.00,0.0000694,0.0092477,0.1407083,0.6851192,1.2543904,1.1174433,0.7131650,0.0000430,,,,
03 Jun 2020,1.00,0.0000705,0.0092101,0.1406292,0.6875688,1.2569130,1.1194448,0.7150007,0.0000430,,,,
04 Jun 2020,1.00,0.0000709,0.0091852,0.1405086,0.6911805,1.2543904,1.1249859,0.7139287,0.0000430,,,,
05 Jun 2020,1.00,0.0000713,0.0091541,0.1410099,0.6982265,1.2666244,1.1330161,0.7182360,0.0000430,,,,
06 Jun 2020,1.00,0.0000713,0.0091541,0.1410099,0.6982265,1.2666244,1.1330161,0.7182360,0.0000430,,,,
07 Jun 2020,1.00,0.0000713,0.0091541,0.1410099,0.6982265,1.2666244,1.1330161,0.7182360,0.0000430,,,,
08 Jun 2020,1.00,0.0000714,0.0091443,0.1413527,0.6985191,1.2655024,1.1285408,0.7188039,0.0000430,,,,
09 Jun 2020,1.00,0.0000710,0.0092468,0.1411313,0.6942998,1.2672665,1.1294330,0.7190106,0.0000431,,,,
10 Jun 2020,1.00,0.0000710,0.0093116,0.1416471,0.7013115,1.2786089,1.1375270,0.7223868,0.0000431,,,,
11 Jun 2020,1.00,0.0000714,0.0093384,0.1414087,0.6910850,1.2656626,1.1348162,0.7201498,0.0000431,,,,
12 Jun 2020,1.00,0.0000704,0.0093221,0.1413168,0.6872852,1.2608750,1.1304544,0.7191658,0.0000431,,,,
13 Jun 2020,1.00,0.0000704,0.0093221,0.1413168,0.6872852,1.2608750,1.1304544,0.7191658,0.0000431,,,,
14 Jun 2020,1.00,0.0000704,0.0093221,0.1413168,0.6872852,1.2608750,1.1304544,0.7191658,0.0000431,,,,
15 Jun 2020,1.00,0.0000702,0.0093131,0.1409443,0.6830135,1.2551776,1.1252391,0.7171029,0.0000431,,,,
16 Jun 2020,1.00,0.0000708,0.0093154,0.1412769,0.6927127,1.2653423,1.1308380,0.7196833,0.0000431,,,,
17 Jun 2020,1.00,0.0000704,0.0093096,0.1411014,0.6894174,1.2556504,1.1232169,0.7177205,0.0000431,,,,
18 Jun 2020,1.00,0.0000710,0.0093517,0.1410776,0.6861063,1.2465719,1.1222085,0.7174116,0.0000431,,,,
19 Jun 2020,1.00,0.0000704,0.0093596,0.1413048,0.6893699,1.2385435,1.1209506,0.7175145,0.0000431,,,,
20 Jun 2020,1.00,0.0000704,0.0093596,0.1413048,0.6893699,1.2385435,1.1209506,0.7175145,0.0000431,,,,
21 Jun 2020,1.00,0.0000704,0.0093596,0.1413048,0.6893699,1.2385435,1.1209506,0.7175145,0.0000431,,,,
22 Jun 2020,1.00,0.0000701,0.0093527,0.1413148,0.6882312,1.2413108,1.1213277,0.7170001,0.0000431,,,,
23 Jun 2020,1.00,0.0000706,0.0093499,0.1415749,0.6955554,1.2487512,1.1318619,0.7189073,0.0000431,,,,
24 Jun 2020,1.00,0.0000706,0.0093766,0.1414027,0.6902264,1.2485953,1.1280316,0.7199424,0.0000431,,,,
25 Jun 2020,1.00,0.0000701,0.0093139,0.1414027,0.6862476,1.2425447,1.1199462,0.7179266,0.0000431,,,,
26 Jun 2020,1.00,0.0000703,0.0093496,0.1414027,0.6873797,1.2379302,1.1213277,0.7183908,0.0000431,,,,
27 Jun 2020,1.00,0.0000703,0.0093496,0.1414027,0.6873797,1.2379302,1.1213277,0.7183908,0.0000431,,,,
28 Jun 2020,1.00,0.0000703,0.0093496,0.1414027,0.6873797,1.2379302,1.1213277,0.7183908,0.0000431,,,,
29 Jun 2020,1.00,0.0000696,0.0093202,0.1413308,0.6878052,1.2327416,1.1284135,0.7183392,0.0000431,,,,
30 Jun 2020,1.00,0.0000692,0.0092806,0.1413547,0.6851662,1.2272950,1.1198208,0.7156147,0.0000431,,,,
01 Jul 2020,1.00,0.0000701,0.0093093,0.1415008,0.6884682,1.2385435,1.1199462,0.7165890,0.0000431,,,,
02 Jul 2020,1.00,0.0000695,0.0093088,0.1415008,0.6925687,1.2509382,1.1285408,0.7176690,0.0000431,,,,
03 Jul 2020,1.00,0.0000689,0.0093006,0.1415208,0.6939144,1.2454851,1.1224604,0.7170001,0.0000431,,,,
04 Jul 2020,1.00,0.0000689,0.0093006,0.1415208,0.6939144,1.2454851,1.1224604,0.7170001,0.0000431,,,,
05 Jul 2020,1.00,0.0000689,0.0093006,0.1415208,0.6939144,1.2454851,1.1224604,0.7170001,0.0000431,,,,
06 Jul 2020,1.00,0.0000694,0.0092996,0.1424562,0.6977880,1.2512513,1.1325028,0.7189073,0.0000431,,,,
07 Jul 2020,1.00,0.0000693,0.0092838,0.1423933,0.6942998,1.2523482,1.1290505,0.7167945,0.0000431,,,,
08 Jul 2020,1.00,0.0000694,0.0092973,0.1425659,0.6948787,1.2550201,1.1285408,0.7167945,0.0000431,,,,
09 Jul 2020,1.00,0.0000695,0.0093219,0.1431537,0.6984216,1.2650221,1.1341726,0.7190106,0.0000431,,,,
10 Jul 2020,1.00,0.0000693,0.0093592,0.1428204,0.6940589,1.2589702,1.1276500,0.7180813,0.0000431,,,,
11 Jul 2020,1.00,0.0000693,0.0093592,0.1428204,0.6940589,1.2589702,1.1276500,0.7180813,0.0000431,,,,
12 Jul 2020,1.00,0.0000693,0.0093592,0.1428204,0.6940589,1.2589702,1.1276500,0.7180813,0.0000431,,,,
13 Jul 2020,1.00,0.0000693,0.0093320,0.1428469,0.6972528,1.2596045,1.1328877,0.7196315,0.0000431,,,,
14 Jul 2020,1.00,0.0000692,0.0093108,0.1425354,0.6957974,1.2531328,1.1375270,0.7178236,0.0000431,,,,
15 Jul 2020,1.00,0.0000686,0.0093611,0.1430943,0.7023952,1.2639029,1.1444266,0.7204611,0.0000431,,,,
16 Jul 2020,1.00,0.0000684,0.0093374,0.1429225,0.6986167,1.2559658,1.1414222,0.7183908,0.0000431,,,,
17 Jul 2020,1.00,0.0000681,0.0093267,0.1428939,0.6985191,1.2547051,1.1428571,0.7193210,0.0000431,,,,
18 Jul 2020,1.00,0.0000681,0.0093267,0.1428939,0.6985191,1.2547051,1.1428571,0.7193210,0.0000431,,,,
19 Jul 2020,1.00,0.0000681,0.0093267,0.1428939,0.6985191,1.2547051,1.1428571,0.7193210,0.0000431,,,,
20 Jul 2020,1.00,0.0000676,0.0093354,0.1431147,0.6997901,1.2639029,1.1448197,0.7195798,0.0000431,,,,
21 Jul 2020,1.00,0.0000680,0.0093260,0.1430697,0.7083658,1.2706480,1.1442957,0.7200979,0.0000431,,,,
22 Jul 2020,1.00,0.0000686,0.0093416,0.1429409,0.7174116,1.2706480,1.1578094,0.7229612,0.0000431,,,,
23 Jul 2020,1.00,0.0000683,0.0093313,0.1427266,0.7120986,1.2685526,1.1568718,0.7215528,0.0000431,,,,
24 Jul 2020,1.00,0.0000684,0.0094099,0.1425110,0.7088177,1.2758357,1.1607661,0.7217611,0.0000431,,,,
25 Jul 2020,1.00,0.0000684,0.0094099,0.1425110,0.7088177,1.2758357,1.1607661,0.7217611,0.0000431,,,,
26 Jul 2020,1.00,0.0000684,0.0094099,0.1425110,0.7088177,1.2758357,1.1607661,0.7217611,0.0000431,,,,
27 Jul 2020,1.00,0.0000689,0.0094931,0.1428163,0.7139287,1.2874984,1.1760555,0.7252158,0.0000431,,,,
28 Jul 2020,1.00,0.0000688,0.0094998,0.1428184,0.7139287,1.2879959,1.1716462,0.7246902,0.0000431,,,,
29 Jul 2020,1.00,0.0000688,0.0095109,0.1428714,0.7172058,1.2971851,1.1724704,0.7263747,0.0000431,,,,
30 Jul 2020,1.00,0.0000685,0.0095023,0.1427898,0.7140307,1.3008976,1.1742602,0.7266386,0.0000432,,,,
31 Jul 2020,1.00,0.0000682,0.0095310,0.1433733,0.7185973,1.3156164,1.1848341,0.7293414,0.0000431,,,,
01 Aug 2020,1.00,0.0000682,0.0095310,0.1433733,0.7185973,1.3156164,1.1848341,0.7293414,0.0000431,,,,
02 Aug 2020,1.00,0.0000682,0.0095310,0.1433733,0.7185973,1.3156164,1.1848341,0.7293414,0.0000431,,,,
03 Aug 2020,1.00,0.0000680,0.0094177,0.1431742,0.7103282,1.3027619,1.1726079,0.7262164,0.0000432,,,,
04 Aug 2020,1.00,0.0000681,0.0094286,0.1432008,0.7132668,1.3024225,1.1764706,0.7264802,0.0000432,,,,
05 Aug 2020,1.00,0.0000687,0.0094552,0.1440735,0.7221259,1.3131976,1.1853959,0.7304602,0.0000432,,,,
06 Aug 2020,1.00,0.0000684,0.0094774,0.1438559,0.7180813,1.3154433,1.1842729,0.7294478,0.0000432,,,,
07 Aug 2020,1.00,0.0000682,0.0094604,0.1436926,0.7204092,1.3075314,1.1817537,0.7292882,0.0000432,,,,
08 Aug 2020,1.00,0.0000682,0.0094604,0.1436926,0.7204092,1.3075314,1.1817537,0.7292882,0.0000432,,,,
09 Aug 2020,1.00,0.0000682,0.0094604,0.1436926,0.7204092,1.3075314,1.1817537,0.7292882,0.0000432,,,,
10 Aug 2020,1.00,0.0000683,0.0094300,0.1434453,0.7153076,1.3048017,1.1763322,0.7280140,0.0000432,,,,
11 Aug 2020,1.00,0.0000679,0.0094287,0.1439470,0.7182360,1.3114754,1.1782727,0.7293946,0.0000432,,,,
12 Aug 2020,1.00,0.0000678,0.0093480,0.1439740,0.7128092,1.3010669,1.1771630,0.7281200,0.0000432,,,,
13 Aug 2020,1.00,0.0000674,0.0093482,0.1439760,0.7161785,1.3094147,1.1832919,0.7290224,0.0000432,,,,
14 Aug 2020,1.00,0.0000671,0.0093747,0.1438849,0.7148474,1.3101009,1.1813349,0.7288099,0.0000432,,,,
15 Aug 2020,1.00,0.0000671,0.0093747,0.1438849,0.7148474,1.3101009,1.1813349,0.7288099,0.0000432,,,,
16 Aug 2020,1.00,0.0000671,0.0093747,0.1438849,0.7148474,1.3101009,1.1813349,0.7288099,0.0000432,,,,
17 Aug 2020,1.00,0.0000672,0.0094079,0.1440881,0.7190106,1.3078734,1.1852554,0.7299803,0.0000432,,,,
18 Aug 2020,1.00,0.0000674,0.0094838,0.1444774,0.7239033,1.3173495,1.1906179,0.7326544,0.0000432,,,,
19 Aug 2020,1.00,0.0000677,0.0094902,0.1446906,0.7263747,1.3208295,1.1933174,0.7330841,0.0000432,,,,
20 Aug 2020,1.00,0.0000677,0.0094452,0.1445379,0.7162811,1.3140604,1.1849745,0.7305669,0.0000432,,,,
21 Aug 2020,1.00,0.0000677,0.0094507,0.1444356,0.7157684,1.3113034,1.1768860,0.7296075,0.0000432,,,,
22 Aug 2020,1.00,0.0000677,0.0094507,0.1444356,0.7157684,1.3113034,1.1768860,0.7296075,0.0000432,,,,
23 Aug 2020,1.00,0.0000677,0.0094507,0.1444356,0.7157684,1.3113034,1.1768860,0.7296075,0.0000432,,,,
24 Aug 2020,1.00,0.0000682,0.0094579,0.1446571,0.7199942,1.3137152,1.1846938,0.7311545,0.0000431,,,,
25 Aug 2020,1.00,0.0000683,0.0094008,0.1446529,0.7172058,1.3135426,1.1813349,0.7306203,0.0000432,,,,
26 Aug 2020,1.00,0.0000682,0.0094056,0.1450747,0.7200979,1.3144059,1.1789672,0.7308873,0.0000432,,,,
27 Aug 2020,1.00,0.0000679,0.0094192,0.1451737,0.7246902,1.3190872,1.1806375,0.7320108,0.0000432,,,,
28 Aug 2020,1.00,0.0000688,0.0095024,0.1457513,0.7347539,1.3317353,1.1914691,0.7357269,0.0000432,,,,
29 Aug 2020,1.00,0.0000688,0.0095024,0.1457513,0.7347539,1.3317353,1.1914691,0.7357269,0.0000432,,,,
30 Aug 2020,1.00,0.0000688,0.0095024,0.1457513,0.7347539,1.3317353,1.1914691,0.7357269,0.0000432,,,,
31 Aug 2020,1.00,0.0000686,0.0094410,0.1461241,0.7363770,1.3324450,1.1940299,0.7354564,0.0000432,,,,
01 Sep 2020,1.00,0.0000686,0.0094445,0.1466491,0.7380074,1.3471642,1.1987533,0.7365940,0.0000432,,,,
02 Sep 2020,1.00,0.0000678,0.0094135,0.1464751,0.7334605,1.3351135,1.1860989,0.7342683,0.0000432,,,,
03 Sep 2020,1.00,0.0000674,0.0093866,0.1461967,0.7283321,1.3252054,1.1813349,0.7323325,0.0000432,,,,
04 Sep 2020,1.00,0.0000678,0.0094141,0.1461860,0.7269027,1.3257325,1.1841326,0.7328692,0.0000431,,,,
05 Sep 2020,1.00,0.0000678,0.0094141,0.1461860,0.7269027,1.3257325,1.1841326,0.7328692,0.0000431,,,,
06 Sep 2020,1.00,0.0000678,0.0094141,0.1461860,0.7269027,1.3257325,1.1841326,0.7328692,0.0000431,,,,
07 Sep 2020,1.00,0.0000676,0.0094148,0.1463572,0.7284382,1.3161358,1.1824524,0.7316895,0.0000432,,,,
08 Sep 2020,1.00,0.0000673,0.0094129,0.1461112,0.7236414,1.3029316,1.1785504,0.7297672,0.0000432,,,,
09 Sep 2020,1.00,0.0000676,0.0094146,0.1460963,0.7238509,1.2906557,1.1773016,0.7304068,0.0000432,,,,
10 Sep 2020,1.00,0.0000669,0.0094219,0.1462437,0.7277491,1.2936611,1.1848341,0.7314754,0.0000431,,,,
11 Sep 2020,1.00,0.0000667,0.0094214,0.1462673,0.7297672,1.2827091,1.1853959,0.7317430,0.0000432,,,,
12 Sep 2020,1.00,0.0000667,0.0094214,0.1462673,0.7297672,1.2827091,1.1853959,0.7317430,0.0000432,,,,
13 Sep 2020,1.00,0.0000667,0.0094214,0.1462673,0.7297672,1.2827091,1.1853959,0.7317430,0.0000432,,,,
14 Sep 2020,1.00,0.0000672,0.0094389,0.1466405,0.7273785,1.2881618,1.1876485,0.7327618,0.0000432,,,,
15 Sep 2020,1.00,0.0000674,0.0094840,0.1476799,0.7331916,1.2913223,1.1892020,0.7357810,0.0000432,,,,
16 Sep 2020,1.00,0.0000674,0.0095165,0.1479399,0.7338372,1.2981955,1.1869436,0.7367568,0.0000431,,,,
17 Sep 2020,1.00,0.0000674,0.0095615,0.1477192,0.7303535,1.2888259,1.1796626,0.7355104,0.0000431,,,,
18 Sep 2020,1.00,0.0000679,0.0095822,0.1476429,0.7285444,1.2958404,1.1832919,0.7357810,0.0000431,,,,
19 Sep 2020,1.00,0.0000679,0.0095822,0.1476429,0.7285444,1.2958404,1.1832919,0.7357810,0.0000431,,,,
20 Sep 2020,1.00,0.0000679,0.0095822,0.1476429,0.7285444,1.2958404,1.1832919,0.7357810,0.0000431,,,,
21 Sep 2020,1.00,0.0000676,0.0096064,0.1473514,0.7257947,1.2866701,1.1786893,0.7354564,0.0000431,,,,
22 Sep 2020,1.00,0.0000676,0.0095618,0.1475797,0.7207727,1.2795905,1.1739845,0.7338372,0.0000431,,,,
23 Sep 2020,1.00,0.0000673,0.0095126,0.1471930,0.7112376,1.2724265,1.1691804,0.7312614,0.0000431,,,,
24 Sep 2020,1.00,0.0000672,0.0094883,0.1464279,0.7040766,1.2764871,1.1645511,0.7264802,0.0000431,,,,
25 Sep 2020,1.00,0.0000672,0.0094786,0.1464300,0.7030371,1.2737231,1.1634671,0.7261109,0.0000431,,,,
26 Sep 2020,1.00,0.0000672,0.0094786,0.1464300,0.7030371,1.2737231,1.1634671,0.7261109,0.0000431,,,,
27 Sep 2020,1.00,0.0000672,0.0094786,0.1464300,0.7030371,1.2737231,1.1634671,0.7261109,0.0000431,,,,
28 Sep 2020,1.00,0.0000671,0.0094863,0.1467739,0.7067138,1.2893244,1.1669973,0.7281200,0.0000431,,,,
29 Sep 2020,1.00,0.0000672,0.0094669,0.1466835,0.7130125,1.2865046,1.1701381,0.7305669,0.0000431,,,,
30 Sep 2020,1.00,0.0000669,0.0094602,0.1468644,0.7122507,1.2832029,1.1708231,0.7301402,0.0000431,,,,
01 Oct 2020,1.00,0.0000674,0.0094790,0.1472581,0.7201498,1.2953368,1.1752262,0.7343222,0.0000431,,,,
02 Oct 2020,1.00,0.0000672,0.0095057,0.1472581,0.7164864,1.2936611,1.1730205,0.7336757,0.0000431,,,,
03 Oct 2020,1.00,0.0000672,0.0095057,0.1472581,0.7164864,1.2936611,1.1730205,0.7336757,0.0000431,,,,
04 Oct 2020,1.00,0.0000672,0.0095057,0.1472581,0.7164864,1.2936611,1.1730205,0.7336757,0.0000431,,,,
05 Oct 2020,1.00,0.0000679,0.0094712,0.1468644,0.7184940,1.2958404,1.1767475,0.7351860,0.0000431,,,,
06 Oct 2020,1.00,0.0000679,0.0094678,0.1472342,0.7160759,1.2953368,1.1795235,0.7357269,0.0000431,,,,
07 Oct 2020,1.00,0.0000678,0.0094364,0.1472472,0.7133176,1.2874984,1.1770245,0.7358352,0.0000431,,,,
08 Oct 2020,1.00,0.0000678,0.0094354,0.1472581,0.7164350,1.2923236,1.1764706,0.7362686,0.0000431,,,,
09 Oct 2020,1.00,0.0000680,0.0094398,0.1492159,0.7190106,1.2938284,1.1795235,0.7378440,0.0000431,,,,
10 Oct 2020,1.00,0.0000680,0.0094398,0.1492159,0.7190106,1.2938284,1.1795235,0.7378440,0.0000431,,,,
11 Oct 2020,1.00,0.0000680,0.0094398,0.1492159,0.7190106,1.2938284,1.1795235,0.7378440,0.0000431,,,,
12 Oct 2020,1.00,0.0000679,0.0094840,0.1482690,0.7213446,1.3024225,1.1799410,0.7369197,0.0000431,,,,
13 Oct 2020,1.00,0.0000677,0.0094766,0.1484737,0.7185973,1.3010669,1.1786893,0.7363770,0.0000432,,,,
14 Oct 2020,1.00,0.0000679,0.0094988,0.1485619,0.7174116,1.2998830,1.1749501,0.7368111,0.0000432,,,,
15 Oct 2020,1.00,0.0000677,0.0094990,0.1485354,0.7066638,1.2921566,1.1698643,0.7341066,0.0000431,,,,
